transaction_amount,attempt_number,prior_failed_attempt_count,prior_temporary_failure_count,has_failure_reason,currency__INR,currency__USD,currency__AED,payment_method_attempted__UPI,payment_method_attempted__CARD,payment_method_attempted__NET_BANKING,failure_category__TEMPORARY_FAILURE,failure_category__PAYMENT_METHOD_FAILURE,failure_category__CUSTOMER_ACTION_REQUIRED,failure_category__UNKNOWN_FAILURE,candidate_action_type__RETRY,candidate_action_type__ALTERNATE_METHOD,candidate_action_type__CUSTOMER_ACTION,candidate_action_type__ESCALATE,recovery_success
10540,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
2870,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
900,3,2,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
760,3,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
990,5,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
19500,5,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
16960,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
590,4,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
24680,2,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
5920,3,2,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
710,5,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
590,5,4,3,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
640,3,2,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
630,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
700,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
610,4,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
630,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2100,5,2,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
2060,4,3,3,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
810,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1
20400,3,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2950,4,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
730,2,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
710,3,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
590,4,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
38680,3,2,2,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
880,4,2,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
6980,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2290,5,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
29410,3,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
920,4,3,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
710,5,2,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
580,4,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
740,4,3,3,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1140,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3390,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
800,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
2630,5,4,4,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
19630,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
6630,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1090,5,4,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2210,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
25010,4,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
18160,2,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
990,2,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
6520,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
23430,5,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1190,3,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
730,4,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1260,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
1370,2,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
5880,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2280,3,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
22540,5,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
4300,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
32090,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
6770,5,4,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
4780,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
590,5,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1740,3,2,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
11730,3,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2010,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
13930,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1130,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
600,3,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2780,5,3,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
820,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
21110,3,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3010,3,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1150,3,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
680,5,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1390,5,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
750,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1380,4,3,3,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1030,5,4,4,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1250,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1190,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
660,5,2,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
16740,4,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
650,4,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
15380,5,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1160,4,2,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
16680,4,2,2,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1700,5,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3750,5,4,3,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
14280,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
2960,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
7650,4,3,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
7440,5,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
5350,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
1850,4,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
6540,4,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
4460,2,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
8890,3,2,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
18750,3,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
10030,2,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
600,2,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
15120,3,2,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
20550,5,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1020,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2690,4,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
9530,3,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1360,5,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
870,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
4520,4,2,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
4280,2,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3070,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
720,4,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
4000,3,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1910,5,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
17060,4,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
580,4,3,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
25060,5,3,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
8260,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8480,3,2,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
21300,5,3,3,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
7770,4,3,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
2640,2,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
7400,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
3090,5,2,2,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3230,4,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2050,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3340,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
810,5,3,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
11220,3,2,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
760,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
870,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
10960,4,3,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1820,4,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
750,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
8510,3,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1460,2,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3200,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1210,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
640,4,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
3910,2,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
4610,5,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
600,3,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
19070,4,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3060,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
950,3,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1
3040,3,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1160,3,2,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8330,2,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
17970,2,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
680,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
29140,2,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
7380,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
31300,3,2,2,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
34820,4,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
4640,4,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
620,5,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5170,4,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2220,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1080,3,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
2280,5,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
590,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
7760,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
11400,4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1800,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2020,5,2,2,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
4910,5,4,3,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
700,3,2,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
700,2,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
21820,5,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
730,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3780,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
950,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8310,5,3,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
670,5,3,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
16040,4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
3870,4,3,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
800,5,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
620,5,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
14150,5,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
27650,5,4,4,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2030,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
810,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
6580,2,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
14280,2,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
30170,5,3,3,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
650,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
630,4,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
13750,5,3,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
21100,4,3,3,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
700,5,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
36920,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
610,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
12720,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
2090,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4500,4,3,3,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
590,5,2,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
4560,5,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
4330,5,4,3,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
620,2,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
9560,3,2,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
4770,5,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
590,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
9370,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
1620,5,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
760,3,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
13210,3,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2500,4,3,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
780,4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2220,2,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
5920,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1
790,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
1720,5,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1940,2,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
760,5,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
12810,4,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
820,4,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1060,3,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
40380,4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
590,3,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
26540,5,4,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
13960,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
940,3,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1420,5,4,4,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
18150,4,3,2,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
810,3,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
890,3,2,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
7970,5,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1280,3,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
660,4,2,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
880,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
710,5,3,3,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
660,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
1560,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
7460,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
2260,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
600,5,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
19340,3,2,2,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
21320,3,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
750,3,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
6610,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
11310,4,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
3370,2,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
32030,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1040,3,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
610,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
770,2,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
2190,5,4,3,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
840,3,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1240,2,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
12220,5,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1070,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1090,4,2,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1390,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1030,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1990,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1020,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
15010,4,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
13190,5,2,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
3060,5,4,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
15510,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1540,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5160,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
820,3,2,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
670,5,4,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2700,2,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
2920,3,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
6260,5,2,2,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
4580,4,2,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
26880,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1050,5,2,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
980,4,3,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
4330,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6240,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
15950,5,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1870,3,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1300,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
630,5,4,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
960,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
17360,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3610,5,2,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
4000,4,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
630,2,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
620,4,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
8230,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
7620,3,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2470,2,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
610,5,4,4,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
30270,2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
730,5,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5080,2,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
32820,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1780,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
620,3,2,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
36750,2,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
690,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
3610,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
1730,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
950,4,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2740,5,2,2,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1730,4,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1100,5,2,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1760,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
4450,5,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
10390,5,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
7050,4,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
890,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
6360,4,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
13630,4,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
5170,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
4600,5,3,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1300,3,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
15360,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
37160,3,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
660,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
6740,3,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
8970,2,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
940,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
17260,5,4,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
8840,5,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
16650,3,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
3510,2,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
820,4,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
2000,5,4,2,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
890,4,2,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
700,5,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1120,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
4670,3,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
1030,5,2,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
12330,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
1550,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
4510,2,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
7970,4,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
2570,3,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1010,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3600,3,2,2,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
930,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
3020,5,4,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
7890,2,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
32700,5,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
920,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6060,2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
