record_id,decision_id,decision_timestamp,transaction_id,attempt_id,transaction_amount,currency,payment_method,failure_category,failure_reason_present,failure_reason_text,attempt_number,prior_failed_attempt_count,prior_temporary_failure_count,prior_payment_method_history,candidate_action,selected_action,action_executed,recovery_success,recovery_outcome,outcome_timestamp,dataset_version,schema_version
record_00001297,decision_000000001339,2025-03-23T00:07:07.065Z,txn_000000001339,attempt_000000001339,2340,INR,UPI,PAYMENT_METHOD_FAILURE,true,payment method not supported,4,0,0,"[""UPI"",""NET_BANKING""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-03-23T04:09:34.358Z,v1,6.2.1
record_00001298,decision_000000001340,2025-03-23T02:12:26.845Z,txn_000000001340,attempt_000000001340,590,INR,UPI,PAYMENT_METHOD_FAILURE,true,payment method not supported,3,1,0,"[""CARD"",""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-03-23T04:22:24.634Z,v1,6.2.1
record_00001299,decision_000000001341,2025-03-23T03:07:21.136Z,txn_000000001341,attempt_000000001341,3510,INR,CARD,TEMPORARY_FAILURE,true,gateway timeout,2,0,0,"[""CARD"",""CARD""]",RETRY,RETRY,true,1,SUCCESS,2025-03-23T05:31:19.477Z,v1,6.2.1
record_00001300,decision_000000001342,2025-03-23T04:54:30.601Z,txn_000000001342,attempt_000000001342,850,INR,UPI,TEMPORARY_FAILURE,true,network instability,5,1,0,"[""CARD"",""UPI"",""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-03-23T08:46:59.585Z,v1,6.2.1
record_00001301,decision_000000001343,2025-03-23T06:29:25.792Z,txn_000000001343,attempt_000000001343,590,INR,NET_BANKING,TEMPORARY_FAILURE,true,temporary connectivity issue,5,2,0,"[""UPI"",""CARD""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-03-23T07:22:31.854Z,v1,6.2.1
record_00001302,decision_000000001344,2025-03-23T08:10:16.756Z,txn_000000001344,attempt_000000001344,600,INR,UPI,PAYMENT_METHOD_FAILURE,true,bank rejected payment,5,2,2,"[""CARD"",""CARD"",""NET_BANKING""]",ESCALATE,ESCALATE,true,0,FAILED,2025-03-23T11:41:38.728Z,v1,6.2.1
record_00001303,decision_000000001345,2025-03-23T09:28:40.238Z,txn_000000001345,attempt_000000001345,1330,INR,UPI,PAYMENT_METHOD_FAILURE,true,payment method not supported,1,0,0,"[""CARD"",""CARD"",""CARD""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-03-23T10:44:32.545Z,v1,6.2.1
record_00001304,decision_000000001346,2025-03-23T11:10:48.941Z,txn_000000001346,attempt_000000001346,6510,INR,UPI,TEMPORARY_FAILURE,true,gateway timeout,2,0,0,"[""UPI"",""CARD"",""CARD""]",RETRY,RETRY,true,1,SUCCESS,2025-03-23T13:54:29.570Z,v1,6.2.1
record_00001305,decision_000000001347,2025-03-23T12:37:56.785Z,txn_000000001347,attempt_000000001347,820,INR,UPI,PAYMENT_METHOD_FAILURE,true,bank rejected payment,5,1,0,"[""UPI"",""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-03-23T13:34:58.049Z,v1,6.2.1
record_00001306,decision_000000001348,2025-03-23T13:56:38.121Z,txn_000000001348,attempt_000000001348,23570,USD,CARD,PAYMENT_METHOD_FAILURE,true,bank rejected payment,2,0,0,"[""CARD"",""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-03-23T19:18:43.363Z,v1,6.2.1
record_00001307,decision_000000001349,2025-03-23T15:08:35.290Z,txn_000000001349,attempt_000000001349,7070,INR,NET_BANKING,PAYMENT_METHOD_FAILURE,true,bank rejected payment,4,2,2,"[""CARD"",""CARD"",""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-03-23T19:00:12.864Z,v1,6.2.1
record_00001308,decision_000000001350,2025-03-23T16:53:58.021Z,txn_000000001350,attempt_000000001350,26330,AED,CARD,CUSTOMER_ACTION_REQUIRED,true,otp verification required,4,0,0,"[""NET_BANKING""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-03-23T22:22:09.326Z,v1,6.2.1
record_00001309,decision_000000001351,2025-03-23T18:20:03.105Z,txn_000000001351,attempt_000000001351,700,INR,NET_BANKING,PAYMENT_METHOD_FAILURE,true,card declined,3,1,0,"[""UPI"",""CARD"",""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-03-23T19:05:56.630Z,v1,6.2.1
record_00001310,decision_000000001352,2025-03-23T19:55:22.744Z,txn_000000001352,attempt_000000001352,750,AED,CARD,TEMPORARY_FAILURE,true,gateway timeout,4,2,1,"[""UPI"",""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-03-23T22:49:06.756Z,v1,6.2.1
record_00001311,decision_000000001353,2025-03-23T21:12:20.833Z,txn_000000001353,attempt_000000001353,3960,USD,UPI,PAYMENT_METHOD_FAILURE,true,upi app unavailable,3,1,1,"[""UPI"",""UPI"",""NET_BANKING""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-03-24T00:42:39.038Z,v1,6.2.1
record_00001312,decision_000000001354,2025-03-23T22:35:20.244Z,txn_000000001354,attempt_000000001354,4230,AED,CARD,UNKNOWN_FAILURE,true,unexpected gateway response,2,1,0,"[""CARD"",""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-03-24T03:08:55.521Z,v1,6.2.1
record_00001313,decision_000000001355,2025-03-24T00:16:38.658Z,txn_000000001355,attempt_000000001355,2670,INR,CARD,CUSTOMER_ACTION_REQUIRED,true,kyc verification required,2,1,1,"[""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-03-24T03:16:59.782Z,v1,6.2.1
record_00001314,decision_000000001356,2025-03-24T02:10:10.068Z,txn_000000001356,attempt_000000001356,1060,INR,UPI,TEMPORARY_FAILURE,true,gateway timeout,3,2,2,"[""CARD"",""UPI"",""CARD""]",ESCALATE,ESCALATE,true,0,FAILED,2025-03-24T04:39:06.115Z,v1,6.2.1
record_00001315,decision_000000001357,2025-03-24T03:34:07.085Z,txn_000000001357,attempt_000000001357,2110,INR,UPI,TEMPORARY_FAILURE,true,network instability,2,0,0,"[""UPI"",""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-03-24T08:28:39.313Z,v1,6.2.1
record_00001316,decision_000000001358,2025-03-24T05:06:00.526Z,txn_000000001358,attempt_000000001358,1510,USD,UPI,CUSTOMER_ACTION_REQUIRED,true,kyc verification required,3,1,0,"[""CARD""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-03-24T08:40:29.153Z,v1,6.2.1
record_00001317,decision_000000001359,2025-03-24T06:35:07.746Z,txn_000000001359,attempt_000000001359,980,INR,UPI,UNKNOWN_FAILURE,true,provider return code unrecognized,4,1,1,"[""CARD"",""UPI"",""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-03-24T09:13:02.852Z,v1,6.2.1
record_00001318,decision_000000001360,2025-03-24T07:33:46.661Z,txn_000000001360,attempt_000000001360,27090,INR,CARD,TEMPORARY_FAILURE,true,bank unavailable,3,1,0,"[""CARD""]",RETRY,RETRY,true,1,SUCCESS,2025-03-24T08:08:11.461Z,v1,6.2.1
record_00001319,decision_000000001361,2025-03-24T09:17:36.194Z,txn_000000001361,attempt_000000001361,2910,INR,UPI,TEMPORARY_FAILURE,true,bank unavailable,1,0,0,"[""NET_BANKING""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,1,SUCCESS,2025-03-24T13:34:23.633Z,v1,6.2.1
record_00001320,decision_000000001362,2025-03-24T11:00:07.258Z,txn_000000001362,attempt_000000001362,15270,USD,UPI,CUSTOMER_ACTION_REQUIRED,true,customer consent pending,3,0,0,"[""UPI"",""NET_BANKING"",""NET_BANKING""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-03-24T13:17:59.849Z,v1,6.2.1
record_00001321,decision_000000001363,2025-03-24T12:08:25.765Z,txn_000000001363,attempt_000000001363,830,INR,NET_BANKING,PAYMENT_METHOD_FAILURE,true,payment method not supported,5,0,0,"[""UPI"",""CARD""]",ESCALATE,ESCALATE,true,1,SUCCESS,2025-03-24T17:24:54.412Z,v1,6.2.1
record_00001322,decision_000000001364,2025-03-24T14:14:21.160Z,txn_000000001364,attempt_000000001364,680,INR,UPI,TEMPORARY_FAILURE,true,bank unavailable,4,1,1,"[""UPI"",""UPI"",""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-03-24T20:24:11.532Z,v1,6.2.1
record_00001323,decision_000000001365,2025-03-24T15:43:52.480Z,txn_000000001365,attempt_000000001365,4470,INR,UPI,TEMPORARY_FAILURE,true,gateway timeout,2,1,1,"[""CARD"",""UPI""]",ESCALATE,ESCALATE,true,0,FAILED,2025-03-24T17:14:21.736Z,v1,6.2.1
record_00001324,decision_000000001366,2025-03-24T16:51:21.972Z,txn_000000001366,attempt_000000001366,770,USD,CARD,CUSTOMER_ACTION_REQUIRED,true,kyc verification required,2,1,1,"[""CARD""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-03-24T17:40:10.496Z,v1,6.2.1
record_00001325,decision_000000001367,2025-03-24T18:26:31.171Z,txn_000000001367,attempt_000000001367,1770,INR,NET_BANKING,PAYMENT_METHOD_FAILURE,true,bank rejected payment,3,2,0,"[""CARD"",""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-03-24T22:56:54.677Z,v1,6.2.1
record_00001326,decision_000000001368,2025-03-24T19:41:39.840Z,txn_000000001368,attempt_000000001368,590,INR,UPI,CUSTOMER_ACTION_REQUIRED,true,authentication challenge required,3,2,2,"[""NET_BANKING"",""CARD"",""CARD""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-03-25T01:00:10.345Z,v1,6.2.1
record_00001327,decision_000000001369,2025-03-24T21:14:19.133Z,txn_000000001369,attempt_000000001369,650,INR,UPI,PAYMENT_METHOD_FAILURE,true,bank rejected payment,5,4,3,"[""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-03-24T22:01:51.496Z,v1,6.2.1
record_00001328,decision_000000001370,2025-03-24T22:56:30.015Z,txn_000000001370,attempt_000000001370,23500,USD,UPI,CUSTOMER_ACTION_REQUIRED,true,otp verification required,4,0,0,"[""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-03-25T01:15:23.085Z,v1,6.2.1
record_00001329,decision_000000001371,2025-03-25T00:31:31.359Z,txn_000000001371,attempt_000000001371,610,INR,CARD,PAYMENT_METHOD_FAILURE,true,upi app unavailable,2,0,0,"[""CARD"",""CARD"",""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-03-25T04:31:52.189Z,v1,6.2.1
record_00001330,decision_000000001372,2025-03-25T01:46:32.283Z,txn_000000001372,attempt_000000001372,2050,INR,CARD,PAYMENT_METHOD_FAILURE,true,upi app unavailable,5,0,0,"[""CARD"",""UPI"",""CARD""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-03-25T02:31:21.426Z,v1,6.2.1
record_00001331,decision_000000001373,2025-03-25T03:22:05.816Z,txn_000000001373,attempt_000000001373,2920,AED,CARD,TEMPORARY_FAILURE,true,bank unavailable,1,0,0,"[""UPI"",""UPI"",""NET_BANKING""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-03-25T05:14:54.320Z,v1,6.2.1
record_00001332,decision_000000001374,2025-03-25T04:42:17.704Z,txn_000000001374,attempt_000000001374,730,INR,UPI,TEMPORARY_FAILURE,true,bank unavailable,1,0,0,"[""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-03-25T11:03:49.734Z,v1,6.2.1
record_00001333,decision_000000001375,2025-03-25T06:31:46.231Z,txn_000000001375,attempt_000000001375,1920,INR,NET_BANKING,PAYMENT_METHOD_FAILURE,true,payment method not supported,4,2,2,"[""CARD""]",ESCALATE,ESCALATE,true,0,FAILED,2025-03-25T12:55:19.660Z,v1,6.2.1
record_00001334,decision_000000001376,2025-03-25T07:53:26.014Z,txn_000000001376,attempt_000000001376,840,INR,CARD,PAYMENT_METHOD_FAILURE,true,payment method not supported,1,0,0,"[""NET_BANKING""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-03-25T14:04:41.379Z,v1,6.2.1
record_00001335,decision_000000001377,2025-03-25T09:33:01.153Z,txn_000000001377,attempt_000000001377,23570,USD,CARD,PAYMENT_METHOD_FAILURE,true,bank rejected payment,3,1,1,"[""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-03-25T14:08:43.181Z,v1,6.2.1
record_00001336,decision_000000001378,2025-03-25T11:07:47.140Z,txn_000000001378,attempt_000000001378,650,INR,CARD,TEMPORARY_FAILURE,true,temporary connectivity issue,1,0,0,"[""CARD"",""UPI"",""CARD""]",RETRY,RETRY,true,1,SUCCESS,2025-03-25T16:18:46.415Z,v1,6.2.1
record_00001337,decision_000000001379,2025-03-25T12:41:06.824Z,txn_000000001379,attempt_000000001379,9060,INR,UPI,TEMPORARY_FAILURE,true,temporary connectivity issue,3,0,0,"[""UPI"",""CARD"",""CARD""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,1,SUCCESS,2025-03-25T15:03:50.356Z,v1,6.2.1
record_00001338,decision_000000001380,2025-03-25T13:36:09.903Z,txn_000000001380,attempt_000000001380,1110,AED,UPI,TEMPORARY_FAILURE,true,temporary connectivity issue,4,3,0,"[""CARD"",""UPI"",""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-03-25T15:09:47.834Z,v1,6.2.1
record_00001339,decision_000000001381,2025-03-25T15:30:22.220Z,txn_000000001381,attempt_000000001381,750,USD,UPI,TEMPORARY_FAILURE,true,temporary connectivity issue,2,1,1,"[""UPI"",""NET_BANKING"",""UPI""]",ESCALATE,ESCALATE,true,0,FAILED,2025-03-25T21:00:18.140Z,v1,6.2.1
record_00001340,decision_000000001382,2025-03-25T16:42:34.016Z,txn_000000001382,attempt_000000001382,750,INR,UPI,TEMPORARY_FAILURE,true,gateway timeout,3,2,0,"[""CARD"",""NET_BANKING""]",RETRY,RETRY,true,1,SUCCESS,2025-03-25T20:18:33.299Z,v1,6.2.1
record_00001341,decision_000000001383,2025-03-25T18:40:50.237Z,txn_000000001383,attempt_000000001383,5800,INR,UPI,TEMPORARY_FAILURE,true,temporary connectivity issue,1,0,0,"[""CARD"",""NET_BANKING"",""CARD""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,1,SUCCESS,2025-03-25T21:33:55.663Z,v1,6.2.1
record_00001342,decision_000000001384,2025-03-25T20:05:11.675Z,txn_000000001384,attempt_000000001384,850,INR,CARD,UNKNOWN_FAILURE,true,generic payment failure,3,0,0,"[""NET_BANKING""]",RETRY,RETRY,true,1,SUCCESS,2025-03-25T20:45:16.899Z,v1,6.2.1
record_00001343,decision_000000001385,2025-03-25T21:10:29.966Z,txn_000000001385,attempt_000000001385,22340,INR,UPI,PAYMENT_METHOD_FAILURE,true,bank rejected payment,2,0,0,"[""UPI"",""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-03-26T02:12:02.700Z,v1,6.2.1
record_00001344,decision_000000001386,2025-03-25T23:10:24.985Z,txn_000000001386,attempt_000000001386,610,INR,NET_BANKING,TEMPORARY_FAILURE,true,temporary connectivity issue,5,1,1,"[""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-03-26T00:16:07.473Z,v1,6.2.1
record_00001345,decision_000000001387,2025-03-26T00:36:45.568Z,txn_000000001387,attempt_000000001387,6640,INR,UPI,CUSTOMER_ACTION_REQUIRED,true,kyc verification required,4,2,1,"[""UPI"",""UPI"",""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-03-26T01:09:57.678Z,v1,6.2.1
record_00001346,decision_000000001388,2025-03-26T02:05:14.458Z,txn_000000001388,attempt_000000001388,670,INR,UPI,CUSTOMER_ACTION_REQUIRED,true,authentication challenge required,1,0,0,"[""UPI"",""CARD"",""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-03-26T04:12:21.862Z,v1,6.2.1
record_00001347,decision_000000001389,2025-03-26T03:39:52.782Z,txn_000000001389,attempt_000000001389,37950,INR,UPI,TEMPORARY_FAILURE,true,gateway timeout,1,0,0,"[""CARD"",""UPI"",""CARD""]",ESCALATE,ESCALATE,true,1,SUCCESS,2025-03-26T04:14:20.567Z,v1,6.2.1
record_00001348,decision_000000001390,2025-03-26T05:06:21.263Z,txn_000000001390,attempt_000000001390,2780,USD,UPI,CUSTOMER_ACTION_REQUIRED,true,kyc verification required,5,0,0,"[""UPI"",""NET_BANKING""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-03-26T10:03:10.817Z,v1,6.2.1
record_00001349,decision_000000001391,2025-03-26T06:41:13.698Z,txn_000000001391,attempt_000000001391,590,INR,NET_BANKING,TEMPORARY_FAILURE,true,temporary connectivity issue,5,4,3,"[""CARD""]",RETRY,RETRY,true,1,SUCCESS,2025-03-26T08:30:07.719Z,v1,6.2.1
record_00001350,decision_000000001392,2025-03-26T08:05:04.919Z,txn_000000001392,attempt_000000001392,34900,INR,UPI,TEMPORARY_FAILURE,true,network instability,4,3,1,"[""CARD""]",RETRY,RETRY,true,1,SUCCESS,2025-03-26T09:25:37.337Z,v1,6.2.1
record_00001351,decision_000000001393,2025-03-26T09:39:01.674Z,txn_000000001393,attempt_000000001393,5190,INR,UPI,TEMPORARY_FAILURE,true,temporary connectivity issue,4,2,2,"[""UPI"",""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-03-26T15:30:56.529Z,v1,6.2.1
record_00001352,decision_000000001394,2025-03-26T10:58:12.158Z,txn_000000001394,attempt_000000001394,2990,INR,UPI,TEMPORARY_FAILURE,true,bank unavailable,5,2,1,"[""UPI"",""UPI"",""CARD""]",ESCALATE,ESCALATE,true,1,SUCCESS,2025-03-26T16:43:49.687Z,v1,6.2.1
record_00001353,decision_000000001395,2025-03-26T12:39:36.070Z,txn_000000001395,attempt_000000001395,800,INR,CARD,UNKNOWN_FAILURE,true,unexpected gateway response,5,0,0,"[""CARD"",""CARD"",""NET_BANKING""]",ESCALATE,ESCALATE,true,0,FAILED,2025-03-26T16:04:23.637Z,v1,6.2.1
record_00001354,decision_000000001396,2025-03-26T14:09:31.252Z,txn_000000001396,attempt_000000001396,790,INR,UPI,TEMPORARY_FAILURE,true,temporary connectivity issue,3,2,2,"[""CARD"",""NET_BANKING"",""NET_BANKING""]",RETRY,RETRY,true,1,SUCCESS,2025-03-26T16:41:11.545Z,v1,6.2.1
record_00001355,decision_000000001397,2025-03-26T15:36:28.148Z,txn_000000001397,attempt_000000001397,1200,INR,UPI,CUSTOMER_ACTION_REQUIRED,true,authentication challenge required,4,2,2,"[""NET_BANKING"",""CARD""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-03-26T19:18:10.206Z,v1,6.2.1
record_00001356,decision_000000001398,2025-03-26T16:35:19.415Z,txn_000000001398,attempt_000000001398,32050,AED,CARD,UNKNOWN_FAILURE,true,generic payment failure,5,1,0,"[""UPI"",""UPI"",""CARD""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-03-26T18:49:12.473Z,v1,6.2.1
record_00001357,decision_000000001399,2025-03-26T18:41:01.393Z,txn_000000001399,attempt_000000001399,19500,INR,CARD,TEMPORARY_FAILURE,true,gateway timeout,2,0,0,"[""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-03-26T21:34:44.519Z,v1,6.2.1
record_00001358,decision_000000001400,2025-03-26T19:58:27.094Z,txn_000000001400,attempt_000000001400,1520,USD,CARD,CUSTOMER_ACTION_REQUIRED,true,customer consent pending,2,0,0,"[""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-03-26T23:33:36.146Z,v1,6.2.1
record_00001359,decision_000000001401,2025-03-26T21:32:09.067Z,txn_000000001401,attempt_000000001401,900,INR,UPI,CUSTOMER_ACTION_REQUIRED,true,kyc verification required,3,0,0,"[""UPI"",""CARD""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,1,SUCCESS,2025-03-27T01:55:38.454Z,v1,6.2.1
record_00001360,decision_000000001402,2025-03-26T22:49:44.981Z,txn_000000001402,attempt_000000001402,5840,INR,CARD,PAYMENT_METHOD_FAILURE,true,upi app unavailable,3,1,1,"[""CARD"",""CARD"",""UPI""]",ESCALATE,ESCALATE,true,1,SUCCESS,2025-03-27T03:57:01.349Z,v1,6.2.1
record_00001361,decision_000000001403,2025-03-27T00:35:46.387Z,txn_000000001403,attempt_000000001403,2920,INR,NET_BANKING,PAYMENT_METHOD_FAILURE,true,upi app unavailable,3,0,0,"[""NET_BANKING"",""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-03-27T03:12:40.253Z,v1,6.2.1
record_00001362,decision_000000001404,2025-03-27T01:38:15.875Z,txn_000000001404,attempt_000000001404,10840,INR,NET_BANKING,TEMPORARY_FAILURE,true,temporary connectivity issue,4,2,1,"[""CARD""]",RETRY,RETRY,true,0,FAILED,2025-03-27T06:51:27.681Z,v1,6.2.1
record_00001363,decision_000000001405,2025-03-27T03:14:22.243Z,txn_000000001405,attempt_000000001405,690,INR,CARD,TEMPORARY_FAILURE,true,network instability,2,0,0,"[""NET_BANKING""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-03-27T07:03:47.230Z,v1,6.2.1
record_00001364,decision_000000001406,2025-03-27T05:09:43.448Z,txn_000000001406,attempt_000000001406,2500,INR,NET_BANKING,PAYMENT_METHOD_FAILURE,true,bank rejected payment,5,4,2,"[""UPI"",""UPI""]",RETRY,RETRY,true,0,FAILED,2025-03-27T06:58:50.205Z,v1,6.2.1
record_00001365,decision_000000001407,2025-03-27T06:31:08.742Z,txn_000000001407,attempt_000000001407,600,AED,UPI,TEMPORARY_FAILURE,true,gateway timeout,3,1,0,"[""UPI"",""CARD"",""UPI""]",RETRY,RETRY,true,1,SUCCESS,2025-03-27T12:44:11.682Z,v1,6.2.1
record_00001366,decision_000000001408,2025-03-27T07:54:55.063Z,txn_000000001408,attempt_000000001408,1040,INR,NET_BANKING,CUSTOMER_ACTION_REQUIRED,true,authentication challenge required,3,0,0,"[""CARD""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-03-27T10:25:14.654Z,v1,6.2.1
record_00001367,decision_000000001409,2025-03-27T09:25:47.875Z,txn_000000001409,attempt_000000001409,3980,INR,NET_BANKING,TEMPORARY_FAILURE,true,network instability,5,1,0,"[""UPI"",""UPI"",""UPI""]",ESCALATE,ESCALATE,true,0,FAILED,2025-03-27T14:21:52.627Z,v1,6.2.1
record_00001368,decision_000000001410,2025-03-27T10:52:10.629Z,txn_000000001410,attempt_000000001410,920,INR,CARD,TEMPORARY_FAILURE,true,bank unavailable,2,1,1,"[""UPI"",""CARD""]",ESCALATE,ESCALATE,true,0,FAILED,2025-03-27T17:07:10.966Z,v1,6.2.1
record_00001369,decision_000000001411,2025-03-27T12:08:00.074Z,txn_000000001411,attempt_000000001411,1170,INR,UPI,PAYMENT_METHOD_FAILURE,true,bank rejected payment,5,3,2,"[""CARD""]",ESCALATE,ESCALATE,true,0,FAILED,2025-03-27T17:04:31.405Z,v1,6.2.1
record_00001370,decision_000000001412,2025-03-27T13:49:35.854Z,txn_000000001412,attempt_000000001412,1390,INR,UPI,CUSTOMER_ACTION_REQUIRED,true,kyc verification required,3,0,0,"[""UPI"",""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-03-27T19:00:50.071Z,v1,6.2.1
record_00001371,decision_000000001413,2025-03-27T15:10:00.870Z,txn_000000001413,attempt_000000001413,36220,INR,UPI,PAYMENT_METHOD_FAILURE,true,bank rejected payment,1,0,0,"[""UPI"",""CARD"",""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-03-27T17:49:46.872Z,v1,6.2.1
record_00001372,decision_000000001414,2025-03-27T16:37:58.033Z,txn_000000001414,attempt_000000001414,1120,INR,CARD,PAYMENT_METHOD_FAILURE,true,card declined,3,2,0,"[""CARD"",""CARD""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-03-27T17:39:02.613Z,v1,6.2.1
record_00001373,decision_000000001415,2025-03-27T18:03:45.064Z,txn_000000001415,attempt_000000001415,1800,INR,CARD,PAYMENT_METHOD_FAILURE,true,bank rejected payment,1,0,0,"[""UPI""]",ESCALATE,ESCALATE,true,0,FAILED,2025-03-27T19:42:50.426Z,v1,6.2.1
record_00001374,decision_000000001416,2025-03-27T19:38:43.451Z,txn_000000001416,attempt_000000001416,6400,INR,NET_BANKING,TEMPORARY_FAILURE,true,temporary connectivity issue,2,1,0,"[""UPI"",""UPI""]",ESCALATE,ESCALATE,true,1,SUCCESS,2025-03-27T23:09:33.872Z,v1,6.2.1
record_00001375,decision_000000001417,2025-03-27T21:22:12.026Z,txn_000000001417,attempt_000000001417,5860,INR,CARD,PAYMENT_METHOD_FAILURE,true,payment method not supported,1,0,0,"[""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-03-27T22:11:05.611Z,v1,6.2.1
record_00001376,decision_000000001418,2025-03-27T23:04:37.761Z,txn_000000001418,attempt_000000001418,40520,USD,CARD,PAYMENT_METHOD_FAILURE,true,payment method not supported,2,0,0,"[""UPI"",""UPI"",""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,1,SUCCESS,2025-03-28T04:37:41.704Z,v1,6.2.1
record_00001377,decision_000000001419,2025-03-28T00:24:08.394Z,txn_000000001419,attempt_000000001419,880,INR,UPI,TEMPORARY_FAILURE,true,bank unavailable,3,2,0,"[""UPI"",""CARD""]",RETRY,RETRY,true,1,SUCCESS,2025-03-28T02:16:18.527Z,v1,6.2.1
record_00001378,decision_000000001420,2025-03-28T01:51:50.336Z,txn_000000001420,attempt_000000001420,750,INR,NET_BANKING,PAYMENT_METHOD_FAILURE,true,upi app unavailable,3,2,1,"[""NET_BANKING"",""UPI"",""UPI""]",CUSTOMER_ACTION,CUSTOMER_ACTION,true,0,FAILED,2025-03-28T07:38:03.643Z,v1,6.2.1
record_00001379,decision_000000001421,2025-03-28T03:06:08.139Z,txn_000000001421,attempt_000000001421,650,AED,CARD,UNKNOWN_FAILURE,true,unexpected gateway response,4,3,0,"[""CARD""]",ESCALATE,ESCALATE,true,0,FAILED,2025-03-28T08:39:23.061Z,v1,6.2.1
record_00001380,decision_000000001422,2025-03-28T04:48:11.008Z,txn_000000001422,attempt_000000001422,650,INR,UPI,PAYMENT_METHOD_FAILURE,true,payment method not supported,4,3,1,"[""UPI""]",ALTERNATE_METHOD,ALTERNATE_METHOD,true,0,FAILED,2025-03-28T07:09:58.784Z,v1,6.2.1
