transaction_amount,attempt_number,prior_failed_attempt_count,prior_temporary_failure_count,has_failure_reason,currency__INR,currency__USD,currency__AED,payment_method_attempted__UPI,payment_method_attempted__CARD,payment_method_attempted__NET_BANKING,failure_category__TEMPORARY_FAILURE,failure_category__PAYMENT_METHOD_FAILURE,failure_category__CUSTOMER_ACTION_REQUIRED,failure_category__UNKNOWN_FAILURE,candidate_action_type__RETRY,candidate_action_type__ALTERNATE_METHOD,candidate_action_type__CUSTOMER_ACTION,candidate_action_type__ESCALATE
1820,4,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
750,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
8510,3,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1460,2,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
3200,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1210,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
640,4,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
3910,2,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
4610,5,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
600,3,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
19070,4,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
3060,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
950,3,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1
3040,3,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1160,3,2,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
8330,2,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
17970,2,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0
680,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
29140,2,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0
7380,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
31300,3,2,2,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
34820,4,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
4640,4,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
620,5,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
5170,4,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
2220,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1080,3,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
2280,5,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
590,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
7760,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
11400,4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1800,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
2020,5,2,2,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
4910,5,4,3,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0
700,3,2,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
700,2,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
21820,5,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
730,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
3780,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
950,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
8310,5,3,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
670,5,3,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
16040,4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0
3870,4,3,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
800,5,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
620,5,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
14150,5,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
27650,5,4,4,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
2030,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
810,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
6580,2,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
14280,2,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
30170,5,3,3,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
650,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
630,4,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
13750,5,3,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
21100,4,3,3,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
700,5,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
36920,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
610,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
12720,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2090,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
4500,4,3,3,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
590,5,2,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
4560,5,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4330,5,4,3,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
620,2,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
9560,3,2,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
4770,5,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
590,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
9370,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1620,5,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
760,3,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
13210,3,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
2500,4,3,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
780,4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
2220,2,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
5920,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
790,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1720,5,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1940,2,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
760,5,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
12810,4,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
820,4,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1060,3,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
40380,4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
590,3,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
26540,5,4,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
13960,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
940,3,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1420,5,4,4,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
18150,4,3,2,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
810,3,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
890,3,2,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
7970,5,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1280,3,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
660,4,2,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
880,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
710,5,3,3,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
660,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1560,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
7460,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
2260,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
600,5,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
19340,3,2,2,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0
21320,3,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0
750,3,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
6610,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
11310,4,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0
3370,2,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
32030,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1040,3,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0
610,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
770,2,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
2190,5,4,3,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
840,3,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1240,2,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0
12220,5,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1070,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1090,4,2,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1390,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1030,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1990,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1020,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
15010,4,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
13190,5,2,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0
3060,5,4,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
15510,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1540,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
5160,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
820,3,2,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
670,5,4,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2700,2,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2920,3,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
6260,5,2,2,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
4580,4,2,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0
26880,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1050,5,2,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
980,4,3,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
4330,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
6240,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
15950,5,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1870,3,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1300,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
630,5,4,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
960,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
17360,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3610,5,2,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
4000,4,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
630,2,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0
620,4,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
8230,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
7620,3,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2470,2,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
610,5,4,4,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
30270,2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
730,5,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
5080,2,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
32820,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1780,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0
620,3,2,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
36750,2,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
690,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
3610,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
1730,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
950,4,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2740,5,2,2,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0
1730,4,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
1100,5,2,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1760,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
4450,5,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
10390,5,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
7050,4,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
890,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
6360,4,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
13630,4,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
5170,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4600,5,3,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1300,3,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
15360,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0
37160,3,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
660,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
6740,3,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
8970,2,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
940,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
17260,5,4,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
8840,5,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
16650,3,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0
3510,2,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
820,4,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2000,5,4,2,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
890,4,2,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
700,5,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1120,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
4670,3,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1030,5,2,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
12330,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1550,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
4510,2,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
7970,4,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2570,3,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1010,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
3600,3,2,2,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
930,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
3020,5,4,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
7890,2,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0
32700,5,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
920,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
6060,2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
640,5,2,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
780,5,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2240,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
610,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
600,3,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
630,3,2,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
25220,2,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3230,2,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
770,3,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
37300,4,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
650,4,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1230,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
880,5,4,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
19160,3,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1000,2,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
28650,5,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1
15390,2,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
27390,4,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
30920,5,2,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
740,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
19440,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
15830,5,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
860,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1120,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
810,4,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
2440,4,3,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
600,2,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
4000,5,4,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1160,4,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
720,3,2,2,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
760,3,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1310,4,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
30630,2,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
19390,2,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
17890,3,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
5910,3,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0
830,3,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1
1110,5,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
8190,3,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
620,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
13750,3,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
3950,3,2,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
780,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
840,5,4,3,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
610,2,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
20070,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
20640,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2060,4,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
610,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0
1350,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1570,3,2,2,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2330,3,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
12460,4,3,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2250,2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
2690,4,2,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
1060,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
10510,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
630,4,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
16510,5,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1320,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
770,2,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0
1310,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0
5700,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
2920,3,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1610,4,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3330,4,2,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0
1470,4,2,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
3250,2,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
3220,2,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
10080,2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0
2790,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
600,4,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
6750,2,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
740,4,3,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
24530,5,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
9900,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
810,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
750,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
3820,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
13770,4,3,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
730,3,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
640,5,4,3,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
5050,3,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
850,4,3,2,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
16280,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
18510,2,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
18080,4,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
14980,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
850,4,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1360,5,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1730,2,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1970,2,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
710,4,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
870,3,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
760,4,2,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
680,4,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
590,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
5870,2,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0
3110,2,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
710,3,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
980,3,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1210,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
6730,2,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
24950,3,2,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
32680,5,2,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
650,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
39080,5,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
3000,4,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0
4560,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
890,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1160,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
29910,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
3950,4,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1680,3,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
3610,4,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1
4010,3,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
11990,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
870,4,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1240,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
3800,4,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
21110,5,4,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1100,5,4,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
35910,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
13130,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
11700,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
680,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
660,3,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
3390,4,3,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
760,5,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
870,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
4790,5,4,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2070,2,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
10680,5,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
900,4,3,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
4420,5,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
9320,5,2,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
4730,4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
3430,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
36670,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
13520,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
730,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
13380,3,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
940,4,2,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
2290,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
2360,4,2,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
12470,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
